Year,State,RTO Name,3,Fuel,Jan,Feb,March,April,May,June,July,Aug,Sep,Oct,Nov,Dec,Total
2019,Odisha,KALAHANDI RTO - OR8( 23-OCT-2017 ),2,DIESEL/HYBRID,5,6,5,6,1,2,0,0,3,0,0,0,28
2019,Odisha,KALAHANDI RTO - OR8( 23-OCT-2017 ),3,ELECTRIC(BOV),1,5,3,5,0,1,0,4,4,2,0,0,25
2019,Odisha,KALAHANDI RTO - OR8( 23-OCT-2017 ),4,NOT APPLICABLE,39,51,27,29,37,38,30,17,8,18,50,37,381
2019,Odisha,KALAHANDI RTO - OR8( 23-OCT-2017 ),5,PETROL,"1,422","2,272","2,233","3,278","2,259","1,504","1,297","1,013",690,"1,930","1,144","1,042","20,084"
2019,Odisha,KALAHANDI RTO - OR8( 23-OCT-2017 ),6,PETROL/HYBRID,3,8,1,6,6,2,0,2,2,5,3,2,40
2019,Odisha,KENDRAPARA RTO - OR29( 23-OCT-2017 ),1,DIESEL,202,198,187,166,155,121,154,157,183,207,192,187,"2,109"
2019,Odisha,KENDRAPARA RTO - OR29( 23-OCT-2017 ),2,ELECTRIC(BOV),1,0,0,0,0,0,0,0,0,0,0,0,1
2019,Odisha,KENDRAPARA RTO - OR29( 23-OCT-2017 ),3,NOT APPLICABLE,29,34,40,23,18,12,16,9,16,26,35,37,295
2019,Odisha,KENDRAPARA RTO - OR29( 23-OCT-2017 ),4,PETROL,816,857,853,925,769,874,851,632,851,"1,285",730,700,"10,143"
2019,Odisha,KENDRAPARA RTO - OR29( 23-OCT-2017 ),5,PETROL/CNG,0,0,0,0,0,0,0,0,0,1,0,0,1
2019,Odisha,KENDRAPARA RTO - OR29( 23-OCT-2017 ),6,PETROL/HYBRID,1,0,0,0,1,0,1,0,1,0,0,0,4
2019,Odisha,KEONJHAR RTO - OR9( 04-DEC-2017 ),1,DIESEL,235,203,235,148,308,221,281,333,316,441,361,320,"3,402"
2019,Odisha,KEONJHAR RTO - OR9( 04-DEC-2017 ),2,DIESEL/HYBRID,2,0,0,0,1,0,0,0,0,0,0,0,3
2019,Odisha,KEONJHAR RTO - OR9( 04-DEC-2017 ),3,ELECTRIC(BOV),0,5,1,8,2,0,0,0,2,11,11,0,40
2019,Odisha,KEONJHAR RTO - OR9( 04-DEC-2017 ),4,NOT APPLICABLE,30,42,33,23,41,32,31,20,16,35,58,54,415
2019,Odisha,KEONJHAR RTO - OR9( 04-DEC-2017 ),5,PETROL,"1,408","1,445","1,147","1,626","1,823","1,338","1,828","1,225","1,711","2,081","2,022","1,070","18,724"
2019,Odisha,KEONJHAR RTO - OR9( 04-DEC-2017 ),6,PETROL/CNG,0,0,0,0,0,0,0,0,0,1,0,0,1
2019,Odisha,KEONJHAR RTO - OR9( 04-DEC-2017 ),7,PETROL/HYBRID,0,0,3,0,1,1,0,2,0,1,3,0,11
2019,Odisha,KHORDHA ARTO - OR201( 20-JAN-2018 ),1,DIESEL,118,105,114,112,71,89,122,102,104,173,147,173,"1,430"
2019,Odisha,KHORDHA ARTO - OR201( 20-JAN-2018 ),2,DIESEL/HYBRID,1,1,1,0,0,0,0,0,0,0,0,0,3
2019,Odisha,KHORDHA ARTO - OR201( 20-JAN-2018 ),3,ELECTRIC(BOV),31,10,0,5,0,0,0,0,1,0,0,0,47
2019,Odisha,KHORDHA ARTO - OR201( 20-JAN-2018 ),4,NOT APPLICABLE,6,7,8,10,1,0,5,7,0,5,5,9,63
2019,Odisha,KHORDHA ARTO - OR201( 20-JAN-2018 ),5,PETROL,382,315,342,447,260,309,498,298,409,602,405,276,"4,543"
2019,Odisha,KHORDHA ARTO - OR201( 20-JAN-2018 ),6,PETROL/CNG,7,4,0,9,7,5,8,8,6,5,7,1,67
2019,Odisha,KHORDHA ARTO - OR201( 20-JAN-2018 ),7,PETROL/HYBRID,0,0,1,0,0,0,0,0,3,0,0,1,5
2019,Odisha,KHORDHA ARTO - OR201( 20-JAN-2018 ),8,PETROL/LPG,0,0,0,0,1,0,0,0,0,0,0,0,1
2019,Odisha,KORAPUT RTO - OR10( 25-DEC-2017 ),1,DIESEL,210,243,214,163,188,173,180,223,158,221,210,235,"2,418"
2019,Odisha,KORAPUT RTO - OR10( 25-DEC-2017 ),2,DIESEL/HYBRID,3,4,2,3,3,2,1,0,0,0,0,0,18
2019,Odisha,KORAPUT RTO - OR10( 25-DEC-2017 ),3,ELECTRIC(BOV),0,0,0,1,0,0,0,0,0,0,0,0,1
2019,Odisha,KORAPUT RTO - OR10( 25-DEC-2017 ),4,NOT APPLICABLE,17,21,24,16,23,12,14,11,12,8,17,18,193
2019,Odisha,KORAPUT RTO - OR10( 25-DEC-2017 ),5,PETROL,"2,187","2,476","2,042","2,708","1,891","1,518","1,650","1,212","1,926","2,607","2,771","2,229","25,217"
2019,Odisha,KORAPUT RTO - OR10( 25-DEC-2017 ),6,PETROL/HYBRID,3,5,2,5,9,3,5,3,1,2,12,8,58
2019,Odisha,MALKANAGIRI RTO - OR30( 25-DEC-2017 ),1,DIESEL,70,96,87,34,78,106,84,109,58,49,108,51,930
2019,Odisha,MALKANAGIRI RTO - OR30( 25-DEC-2017 ),2,DIESEL/HYBRID,1,1,1,1,1,2,0,0,0,0,0,0,7
2019,Odisha,MALKANAGIRI RTO - OR30( 25-DEC-2017 ),3,NOT APPLICABLE,4,14,11,2,9,5,2,4,5,0,3,2,61
2019,Odisha,MALKANAGIRI RTO - OR30( 25-DEC-2017 ),4,PETROL,458,254,"1,004",193,494,637,372,620,477,365,422,611,"5,907"
2019,Odisha,MALKANAGIRI RTO - OR30( 25-DEC-2017 ),5,PETROL/HYBRID,1,2,0,0,0,1,1,0,0,3,2,0,10
2019,Odisha,MAYURBHANJ RTO - OR11( 08-NOV-2017 ),1,DIESEL,167,151,185,142,159,136,219,135,179,231,238,201,"2,143"
2019,Odisha,MAYURBHANJ RTO - OR11( 08-NOV-2017 ),2,DIESEL/HYBRID,1,0,0,1,1,1,1,0,1,1,0,0,7
2019,Odisha,MAYURBHANJ RTO - OR11( 08-NOV-2017 ),3,ELECTRIC(BOV),0,0,0,0,0,0,0,1,3,0,2,3,9
2019,Odisha,MAYURBHANJ RTO - OR11( 08-NOV-2017 ),4,NOT APPLICABLE,36,30,11,5,5,4,12,6,6,12,20,15,162
2019,Odisha,MAYURBHANJ RTO - OR11( 08-NOV-2017 ),5,PETROL,"1,063","1,574","1,810","2,398","2,075","1,164","1,525","1,733","1,111","2,621","1,325",931,"19,330"
2019,Odisha,MAYURBHANJ RTO - OR11( 08-NOV-2017 ),6,PETROL/HYBRID,9,4,2,0,2,0,2,3,3,1,4,2,32
2019,Odisha,NAWARANGPUR RTO - OR24( 07-NOV-2017 ),1,DIESEL,164,218,173,112,136,175,106,142,75,187,172,120,"1,780"
2019,Odisha,NAWARANGPUR RTO - OR24( 07-NOV-2017 ),2,DIESEL/HYBRID,1,0,2,1,0,1,0,0,0,0,0,0,5
2019,Odisha,NAWARANGPUR RTO - OR24( 07-NOV-2017 ),3,ELECTRIC(BOV),0,0,0,0,0,0,0,0,1,0,0,1,2
2019,Odisha,NAWARANGPUR RTO - OR24( 07-NOV-2017 ),4,NOT APPLICABLE,20,55,55,21,42,26,19,30,22,15,11,30,346
2019,Odisha,NAWARANGPUR RTO - OR24( 07-NOV-2017 ),5,PETROL,842,630,"1,025",486,844,715,578,526,560,"1,087",598,659,"8,550"
2019,Odisha,NAWARANGPUR RTO - OR24( 07-NOV-2017 ),6,PETROL/HYBRID,1,1,0,0,2,1,0,0,1,0,1,2,9
2019,Odisha,NAYAGARH RTO - OR25( 25-DEC-2017 ),1,DIESEL,71,92,64,73,66,66,84,55,63,108,80,98,920
2019,Odisha,NAYAGARH RTO - OR25( 25-DEC-2017 ),2,DIESEL/HYBRID,1,0,0,0,0,0,0,0,0,0,0,0,1
2019,Odisha,NAYAGARH RTO - OR25( 25-DEC-2017 ),3,ELECTRIC(BOV),0,1,0,0,0,0,0,0,0,0,0,2,3
2019,Odisha,NAYAGARH RTO - OR25( 25-DEC-2017 ),4,NOT APPLICABLE,10,16,15,12,7,9,9,9,4,7,15,17,130
2019,Odisha,NAYAGARH RTO - OR25( 25-DEC-2017 ),5,PETROL,"1,129","1,116","1,296","1,267","1,337","1,412","1,115","1,005","1,080","2,005","1,468","1,062","15,292"
2019,Odisha,NAYAGARH RTO - OR25( 25-DEC-2017 ),6,PETROL/CNG,0,1,0,1,0,0,0,0,0,1,0,0,3
2019,Odisha,NAYAGARH RTO - OR25( 25-DEC-2017 ),7,PETROL/HYBRID,0,0,0,1,1,0,0,1,0,1,0,1,5
2019,Odisha,NAYAGARH RTO - OR25( 25-DEC-2017 ),8,PETROL/LPG,1,0,0,0,0,0,0,0,0,0,0,0,1
2019,Odisha,NUAPADA RTO - OR26( 06-NOV-2017 ),1,DIESEL,52,54,76,46,85,67,65,63,48,88,117,134,895
2019,Odisha,NUAPADA RTO - OR26( 06-NOV-2017 ),2,DIESEL/HYBRID,2,1,4,0,1,0,1,0,0,0,0,0,9
2019,Odisha,NUAPADA RTO - OR26( 06-NOV-2017 ),3,NOT APPLICABLE,10,6,14,8,7,8,7,9,9,14,26,34,152
2019,Odisha,NUAPADA RTO - OR26( 06-NOV-2017 ),4,PETROL,553,"1,069",922,551,"1,134",471,670,658,242,"1,099",604,584,"8,557"
2019,Odisha,NUAPADA RTO - OR26( 06-NOV-2017 ),5,PETROL/HYBRID,1,1,0,1,2,1,0,0,2,2,1,3,14
2019,Odisha,PHULBANI RTO - OR12( 23-OCT-2017 ),1,DIESEL,90,89,71,59,87,104,79,99,86,137,115,77,"1,093"
2019,Odisha,PHULBANI RTO - OR12( 23-OCT-2017 ),2,NOT APPLICABLE,23,15,9,12,7,9,7,26,12,19,20,18,177
2019,Odisha,PHULBANI RTO - OR12( 23-OCT-2017 ),3,PETROL,528,475,569,512,828,487,696,384,402,934,548,692,"7,055"
2019,Odisha,PHULBANI RTO - OR12( 23-OCT-2017 ),4,PETROL/HYBRID,0,0,0,0,0,2,1,0,1,0,0,0,4
2019,Odisha,PURI RTO - OR13( 25-DEC-2017 ),1,DIESEL,131,112,147,68,19,82,103,149,93,155,145,74,"1,278"
2019,Odisha,PURI RTO - OR13( 25-DEC-2017 ),2,DIESEL/HYBRID,2,3,1,2,0,0,0,0,0,0,0,0,8
2019,Odisha,PURI RTO - OR13( 25-DEC-2017 ),3,ELECTRIC(BOV),16,13,46,4,3,20,13,17,4,18,20,12,186
2019,Odisha,PURI RTO - OR13( 25-DEC-2017 ),4,NOT APPLICABLE,10,6,12,7,1,7,4,11,6,14,15,14,107
2019,Odisha,PURI RTO - OR13( 25-DEC-2017 ),5,PETROL,"1,731","1,410","1,837","1,558",264,"1,824","1,677","1,844","2,222","3,171","1,986","1,309","20,833"
2019,Odisha,PURI RTO - OR13( 25-DEC-2017 ),6,PETROL/CNG,0,2,7,20,9,12,21,29,15,10,9,1,135
2019,Odisha,PURI RTO - OR13( 25-DEC-2017 ),7,PETROL/HYBRID,0,0,0,1,0,1,2,0,2,1,1,0,8
2019,Odisha,RAIRANGPUR ARTO - OR111( 08-NOV-2017 ),1,DIESEL,80,90,87,80,91,75,83,58,73,90,73,58,938
2019,Odisha,RAIRANGPUR ARTO - OR111( 08-NOV-2017 ),2,DIESEL/HYBRID,0,2,0,1,0,0,0,0,0,0,0,0,3
2019,Odisha,RAIRANGPUR ARTO - OR111( 08-NOV-2017 ),3,ELECTRIC(BOV),1,0,0,0,0,0,0,0,0,0,0,0,1
2019,Odisha,RAIRANGPUR ARTO - OR111( 08-NOV-2017 ),4,NOT APPLICABLE,24,22,25,23,13,13,17,17,10,22,25,20,231
2019,Odisha,RAIRANGPUR ARTO - OR111( 08-NOV-2017 ),5,PETROL,482,901,856,701,621,737,742,564,709,957,798,398,"8,466"
2019,Odisha,RAIRANGPUR ARTO - OR111( 08-NOV-2017 ),6,PETROL/HYBRID,0,0,0,1,0,0,0,1,0,0,0,0,2
2019,Odisha,RAYGADA RTO - OR18( 25-DEC-2017 ),1,DIESEL,87,118,118,113,99,116,156,97,65,147,154,154,"1,424"
2019,Odisha,RAYGADA RTO - OR18( 25-DEC-2017 ),2,DIESEL/HYBRID,1,1,0,0,0,0,1,1,0,0,0,0,4
2019,Odisha,RAYGADA RTO - OR18( 25-DEC-2017 ),3,ELECTRIC(BOV),6,5,2,0,5,2,5,2,1,3,0,1,32
2019,Odisha,RAYGADA RTO - OR18( 25-DEC-2017 ),4,NOT APPLICABLE,21,22,17,25,15,15,18,16,11,29,31,31,251
2019,Odisha,RAYGADA RTO - OR18( 25-DEC-2017 ),5,PETROL,719,844,"1,448",812,"1,579","1,062","1,214",655,803,"1,832",954,715,"12,637"
2019,Odisha,RAYGADA RTO - OR18( 25-DEC-2017 ),6,PETROL/HYBRID,0,1,0,0,1,0,0,0,0,1,1,1,5
2019,Odisha,ROURKELA RTO - OR14( 25-DEC-2017 ),1,DIESEL,306,306,443,275,348,352,310,222,281,331,447,307,"3,928"
2019,Odisha,ROURKELA RTO - OR14( 25-DEC-2017 ),2,DIESEL/HYBRID,5,2,2,4,3,1,4,2,1,2,4,1,31
2019,Odisha,ROURKELA RTO - OR14( 25-DEC-2017 ),3,ELECTRIC(BOV),0,1,1,1,2,2,0,0,0,0,1,0,8
2019,Odisha,ROURKELA RTO - OR14( 25-DEC-2017 ),4,NOT APPLICABLE,8,18,24,11,13,10,9,12,19,11,25,19,179
2019,Odisha,ROURKELA RTO - OR14( 25-DEC-2017 ),5,PETROL,"2,043","2,218","2,172","2,001","1,948","1,788","1,812","1,349","2,189","2,514","2,603","3,082","25,719"
2019,Odisha,ROURKELA RTO - OR14( 25-DEC-2017 ),6,PETROL/CNG,0,0,0,5,11,5,14,13,20,14,14,23,119
2019,Odisha,ROURKELA RTO - OR14( 25-DEC-2017 ),7,PETROL/HYBRID,13,4,9,11,11,7,13,4,12,18,11,9,122
2019,Odisha,ROURKELA RTO - OR14( 25-DEC-2017 ),8,PETROL/LPG,14,7,10,4,5,4,3,1,7,5,7,5,72
2019,Odisha,SAMBALPUR RTO - OR15( 04-DEC-2017 ),1,DIESEL,30,107,605,342,223,295,264,233,259,269,335,299,"3,261"
2019,Odisha,SAMBALPUR RTO - OR15( 04-DEC-2017 ),2,DIESEL/HYBRID,0,3,12,0,2,1,2,3,3,1,2,2,31
2019,Odisha,SAMBALPUR RTO - OR15( 04-DEC-2017 ),3,ELECTRIC(BOV),0,7,3,6,6,4,5,2,2,8,9,0,52
2019,Odisha,SAMBALPUR RTO - OR15( 04-DEC-2017 ),4,NOT APPLICABLE,0,2,63,37,27,32,28,23,27,35,44,30,348
2019,Odisha,SAMBALPUR RTO - OR15( 04-DEC-2017 ),5,PETROL,101,"2,424","5,066","2,091","1,906","2,234","1,779","1,619","1,900","2,491","2,545","1,211","25,367"
2019,Odisha,SAMBALPUR RTO - OR15( 04-DEC-2017 ),6,PETROL/HYBRID,0,4,13,8,6,4,4,6,8,14,7,12,86
2019,Odisha,SONEPUR RTO - OR31( 08-NOV-2017 ),1,DIESEL,86,108,112,62,74,51,110,81,81,131,140,68,"1,104"
2019,Odisha,SONEPUR RTO - OR31( 08-NOV-2017 ),2,DIESEL/HYBRID,0,0,0,1,0,0,1,0,0,0,0,0,2
2019,Odisha,SONEPUR RTO - OR31( 08-NOV-2017 ),3,NOT APPLICABLE,28,27,26,12,25,9,18,9,9,26,30,11,230
2019,Odisha,SONEPUR RTO - OR31( 08-NOV-2017 ),4,PETROL,777,"1,173","1,946","1,015","1,828",987,"1,098",514,528,"1,068",562,630,"12,126"
2019,Odisha,SONEPUR RTO - OR31( 08-NOV-2017 ),5,PETROL/HYBRID,0,1,0,0,1,1,1,0,1,1,0,0,6
2019,Odisha,SUNDERGARH RTO - OR16( 08-NOV-2017 ),1,DIESEL,201,234,292,178,242,214,217,179,128,166,188,156,"2,395"
2019,Odisha,SUNDERGARH RTO - OR16( 08-NOV-2017 ),2,DIESEL/HYBRID,0,0,3,3,1,0,0,1,1,0,1,0,10
2019,Odisha,SUNDERGARH RTO - OR16( 08-NOV-2017 ),3,ELECTRIC(BOV),9,7,9,2,4,0,10,1,12,0,16,1,71
2019,Odisha,SUNDERGARH RTO - OR16( 08-NOV-2017 ),4,NOT APPLICABLE,14,20,19,15,22,17,20,15,9,25,24,21,221
2019,Odisha,SUNDERGARH RTO - OR16( 08-NOV-2017 ),5,PETROL,900,739,799,"1,178","1,091",500,"1,138",928,718,926,"1,239",955,"11,111"
2019,Odisha,SUNDERGARH RTO - OR16( 08-NOV-2017 ),6,PETROL/HYBRID,2,2,2,3,2,3,2,2,3,2,4,2,29
2019,Odisha,TALCHER RTO - OR35( 25-DEC-2017 ),1,DIESEL,200,153,175,154,156,117,154,178,172,183,185,146,"1,973"
2019,Odisha,TALCHER RTO - OR35( 25-DEC-2017 ),2,DIESEL/HYBRID,0,0,0,0,0,2,0,0,0,0,1,0,3
2019,Odisha,TALCHER RTO - OR35( 25-DEC-2017 ),3,NOT APPLICABLE,2,4,7,3,7,2,2,3,4,3,8,1,46
2019,Odisha,TALCHER RTO - OR35( 25-DEC-2017 ),4,PETROL,690,624,867,705,683,554,623,574,692,"1,601",576,465,"8,654"
2019,Odisha,TALCHER RTO - OR35( 25-DEC-2017 ),5,PETROL/HYBRID,2,0,1,1,1,1,0,0,1,3,1,1,12
2018,Odisha,ANGUL RTO - OR19( 25-DEC-2017 ),1,DIESEL,239,304,295,264,280,233,282,259,197,270,281,349,"3,253"
2018,Odisha,ANGUL RTO - OR19( 25-DEC-2017 ),2,DIESEL/HYBRID,4,0,1,2,0,1,1,0,2,1,0,5,17
2018,Odisha,ANGUL RTO - OR19( 25-DEC-2017 ),3,ELECTRIC(BOV),3,5,0,17,8,3,9,0,1,5,5,1,57
2018,Odisha,ANGUL RTO - OR19( 25-DEC-2017 ),4,NOT APPLICABLE,1,20,22,27,5,21,37,18,12,17,24,26,230
2018,Odisha,ANGUL RTO - OR19( 25-DEC-2017 ),5,PETROL,951,"2,332","2,020","1,561","2,359","1,404","1,984","1,458","1,282","2,076","2,319","1,694","21,440"
2018,Odisha,ANGUL RTO - OR19( 25-DEC-2017 ),6,PETROL/HYBRID,0,0,0,0,0,0,0,0,0,1,1,8,10
2018,Odisha,ARTO BARBIL - OR901( 04-DEC-2017 ),1,DIESEL,109,159,181,166,187,177,148,179,201,214,135,193,"2,049"
2018,Odisha,ARTO BARBIL - OR901( 04-DEC-2017 ),2,DIESEL/HYBRID,1,0,0,1,0,0,0,0,0,0,0,0,2
2018,Odisha,ARTO BARBIL - OR901( 04-DEC-2017 ),3,NOT APPLICABLE,0,1,1,0,0,2,0,0,0,0,0,0,4
2018,Odisha,ARTO BARBIL - OR901( 04-DEC-2017 ),4,PETROL,117,294,301,406,379,283,420,371,305,395,446,401,"4,118"
2018,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),1,DIESEL,389,309,407,425,320,318,298,278,267,381,424,296,"4,112"
2018,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),2,DIESEL/HYBRID,1,5,2,2,4,4,4,8,5,7,5,3,50
2018,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),3,NOT APPLICABLE,36,32,55,67,36,25,15,15,17,17,26,36,377
2018,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),4,PETROL,"5,689","3,607","4,066","5,355","4,701","3,902","3,635","3,014","2,439","4,821","5,723","2,905","49,857"
2018,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),5,PETROL/CNG,1,0,1,0,0,0,1,0,0,0,0,0,3
2018,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),6,PETROL/HYBRID,0,0,0,0,0,0,0,0,1,2,6,7,16
2018,Odisha,BALASORE RTO - OR1( 07-NOV-2017 ),7,PETROL/LPG,2,0,1,1,0,0,0,0,0,0,0,0,4
2018,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),1,DIESEL,218,247,241,197,268,188,243,201,191,245,320,244,"2,803"
2018,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),2,DIESEL/HYBRID,4,3,2,2,1,7,3,4,4,1,3,6,40
2018,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),3,ELECTRIC(BOV),1,0,0,0,0,0,0,0,1,0,0,5,7
2018,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),4,NOT APPLICABLE,31,29,24,35,17,30,43,17,18,29,33,34,340
2018,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),5,PETROL,"1,818","2,605","3,026","2,829","2,822","2,193","2,363","1,683","1,877","2,972","2,587","1,829","28,604"
2018,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),6,PETROL/HYBRID,0,0,0,0,0,0,0,0,0,0,0,5,5
2018,Odisha,BARGARH RTO - OR17( 04-DEC-2017 ),7,PETROL/LPG,3,2,0,1,2,0,0,0,0,0,0,0,8
2018,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),1,DIESEL,220,234,218,239,196,183,182,115,130,181,203,216,"2,317"
2018,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),2,DIESEL/HYBRID,0,1,0,0,0,2,2,0,4,0,1,1,11
2018,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),3,NOT APPLICABLE,36,53,46,62,61,47,38,23,25,19,39,54,503
2018,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),4,PETROL,820,"1,793","2,092","3,353","3,145","2,043","2,855","2,337","1,006","2,197","2,701","1,972","26,314"
2018,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),5,PETROL/CNG,0,0,0,0,0,0,0,0,0,0,0,1,1
2018,Odisha,BHADRAK RTO - OR22( 04-DEC-2017 ),6,PETROL/HYBRID,0,0,0,0,0,0,0,0,0,0,0,1,1
2018,Odisha,BHANJANAGAR RTO - OR32( 04-DEC-2017 ),1,DIESEL,46,63,75,83,55,60,55,60,51,78,77,52,755
2018,Odisha,BHANJANAGAR RTO - OR32( 04-DEC-2017 ),2,DIESEL/HYBRID,0,0,0,0,0,1,0,0,0,0,0,0,1
2018,Odisha,BHANJANAGAR RTO - OR32( 04-DEC-2017 ),3,ELECTRIC(BOV),1,0,0,1,0,0,1,1,0,1,0,0,5
2018,Odisha,BHANJANAGAR RTO - OR32( 04-DEC-2017 ),4,NOT APPLICABLE,5,32,22,26,10,18,15,19,9,23,9,11,199
2018,Odisha,BHANJANAGAR RTO - OR32( 04-DEC-2017 ),5,PETROL,764,577,944,"1,306","1,108","1,242",607,781,789,607,"1,236",775,"10,736"
2018,Odisha,BHUBANESWAR-II RTO - OR33( 23-OCT-2017 ),1,CNG ONLY,6,9,6,2,0,0,0,0,0,0,0,0,23
2018,Odisha,BHUBANESWAR-II RTO - OR33( 23-OCT-2017 ),2,DIESEL,377,308,355,366,277,244,300,273,246,410,440,325,"3,921"
2018,Odisha,BHUBANESWAR-II RTO - OR33( 23-OCT-2017 ),3,DIESEL/HYBRID,17,24,19,16,17,12,6,10,12,11,12,11,167
2018,Odisha,BHUBANESWAR-II RTO - OR33( 23-OCT-2017 ),4,ELECTRIC(BOV),25,11,10,18,9,17,4,13,28,37,43,36,251
2018,Odisha,BHUBANESWAR-II RTO - OR33( 23-OCT-2017 ),5,NOT APPLICABLE,20,12,12,18,7,9,6,11,13,10,7,5,130
2018,Odisha,BHUBANESWAR-II RTO - OR33( 23-OCT-2017 ),6,PETROL,"3,125","3,589","3,900","4,458","3,348","3,128","3,209","2,902","2,730","3,407","5,105","2,736","41,637"
2018,Odisha,BHUBANESWAR-II RTO - OR33( 23-OCT-2017 ),7,PETROL/CNG,29,44,55,61,57,67,94,104,117,143,141,106,"1,018"
2018,Odisha,BHUBANESWAR-II RTO - OR33( 23-OCT-2017 ),8,PETROL/HYBRID,0,0,0,0,0,0,0,0,5,12,17,16,50
2018,Odisha,BHUBANESWAR-II RTO - OR33( 23-OCT-2017 ),9,PETROL/LPG,4,2,3,2,1,1,1,0,0,1,1,0,16
2018,Odisha,BHUBANESWAR RTO - OR2( 22-JAN-2018 ),1,CNG ONLY,11,6,3,3,0,0,0,0,1,0,0,0,24
2018,Odisha,BHUBANESWAR RTO - OR2( 22-JAN-2018 ),2,DIESEL,786,808,841,973,748,809,754,889,746,914,825,768,"9,861"
2018,Odisha,BHUBANESWAR RTO - OR2( 22-JAN-2018 ),3,DIESEL/HYBRID,5,37,46,54,38,45,29,33,32,43,30,33,425
2018,Odisha,BHUBANESWAR RTO - OR2( 22-JAN-2018 ),4,ELECTRIC(BOV),0,4,13,6,5,18,9,6,6,1,20,11,99
2018,Odisha,BHUBANESWAR RTO - OR2( 22-JAN-2018 ),5,LPG ONLY,3,0,1,1,0,0,0,0,0,0,0,0,5
2018,Odisha,BHUBANESWAR RTO - OR2( 22-JAN-2018 ),6,NOT APPLICABLE,553,1,5,8,7,12,6,7,5,8,10,9,631
2018,Odisha,BHUBANESWAR RTO - OR2( 22-JAN-2018 ),7,PETROL,"4,790","5,091","6,472","7,372","6,031","6,052","5,433","5,540","5,055","7,693","7,345","4,710","71,584"
2018,Odisha,BHUBANESWAR RTO - OR2( 22-JAN-2018 ),8,PETROL/CNG,13,7,30,42,37,41,33,30,38,53,71,53,448
2018,Odisha,BHUBANESWAR RTO - OR2( 22-JAN-2018 ),9,PETROL/HYBRID,0,0,0,1,1,0,0,2,20,22,21,34,101
2018,Odisha,BHUBANESWAR RTO - OR2( 22-JAN-2018 ),10,PETROL/LPG,4,4,3,16,10,4,1,7,6,5,4,4,68
2018,Odisha,BOLANGIR RTO - OR3( 25-DEC-2017 ),1,DIESEL,58,304,289,223,73,226,241,197,149,223,263,291,"2,537"
2018,Odisha,BOLANGIR RTO - OR3( 25-DEC-2017 ),2,DIESEL/HYBRID,0,4,2,3,0,3,0,2,2,1,5,2,24
2018,Odisha,BOLANGIR RTO - OR3( 25-DEC-2017 ),3,ELECTRIC(BOV),0,2,0,0,0,0,1,7,4,13,9,6,42
2018,Odisha,BOLANGIR RTO - OR3( 25-DEC-2017 ),4,NOT APPLICABLE,10,51,76,51,4,63,35,26,23,38,55,67,499
2018,Odisha,BOLANGIR RTO - OR3( 25-DEC-2017 ),5,PETROL,453,"2,369","3,600","3,047",328,"4,576","2,556","1,584","1,233","1,637","2,544","2,199","26,126"
2018,Odisha,BOLANGIR RTO - OR3( 25-DEC-2017 ),6,PETROL/HYBRID,0,0,0,0,0,0,0,0,1,1,1,1,4
2018,Odisha,BOLANGIR RTO - OR3( 25-DEC-2017 ),7,PETROL/LPG,0,0,0,0,0,0,0,0,0,0,0,1,1
2018,Odisha,BOUDH RTO - OR27( 23-OCT-2017 ),1,DIESEL,30,40,78,39,31,31,36,26,20,29,40,41,441
2018,Odisha,BOUDH RTO - OR27( 23-OCT-2017 ),2,DIESEL/HYBRID,0,0,1,0,0,0,0,0,0,0,0,0,1
2018,Odisha,BOUDH RTO - OR27( 23-OCT-2017 ),3,NOT APPLICABLE,12,7,17,16,9,9,8,3,5,7,9,3,105
2018,Odisha,BOUDH RTO - OR27( 23-OCT-2017 ),4,PETROL,581,436,915,417,192,596,527,302,223,280,435,245,"5,149"
2018,Odisha,CHANDIKHOLE RTO - OR4( 23-OCT-2017 ),1,CNG ONLY,0,0,0,0,1,0,0,0,0,0,0,0,1
2018,Odisha,CHANDIKHOLE RTO - OR4( 23-OCT-2017 ),2,DIESEL,289,284,356,278,235,227,253,238,232,333,297,213,"3,235"
2018,Odisha,CHANDIKHOLE RTO - OR4( 23-OCT-2017 ),3,DIESEL/HYBRID,1,1,3,0,0,2,2,1,0,1,1,3,15
